2016-12-08 03:16:34.978390: step 10, loss = 4.64 (542.7 examples/sec; 0.236 sec/batch)
2016-12-08 03:16:37.410572: step 20, loss = 4.51 (548.9 examples/sec; 0.233 sec/batch)
2016-12-08 03:16:39.671738: step 30, loss = 4.46 (623.1 examples/sec; 0.205 sec/batch)
2016-12-08 03:16:41.875875: step 40, loss = 4.36 (623.8 examples/sec; 0.205 sec/batch)
2016-12-08 03:16:44.089807: step 50, loss = 4.26 (525.4 examples/sec; 0.244 sec/batch)
2016-12-08 03:16:46.302487: step 60, loss = 4.30 (609.3 examples/sec; 0.210 sec/batch)
2016-12-08 03:16:48.537329: step 70, loss = 4.16 (546.0 examples/sec; 0.234 sec/batch)
2016-12-08 03:16:50.804059: step 80, loss = 4.07 (617.0 examples/sec; 0.207 sec/batch)
2016-12-08 03:16:52.967040: step 90, loss = 4.12 (609.9 examples/sec; 0.210 sec/batch)
2016-12-08 03:16:55.177709: step 100, loss = 4.08 (558.2 examples/sec; 0.229 sec/batch)
2016-12-08 03:16:57.566019: step 110, loss = 4.04 (571.8 examples/sec; 0.224 sec/batch)
2016-12-08 03:16:59.766955: step 120, loss = 4.01 (604.7 examples/sec; 0.212 sec/batch)
2016-12-08 03:17:01.939736: step 130, loss = 4.30 (600.6 examples/sec; 0.213 sec/batch)
2016-12-08 03:17:04.037108: step 140, loss = 3.87 (623.4 examples/sec; 0.205 sec/batch)
2016-12-08 03:17:06.206004: step 150, loss = 3.91 (546.7 examples/sec; 0.234 sec/batch)
2016-12-08 03:17:08.327873: step 160, loss = 3.81 (569.0 examples/sec; 0.225 sec/batch)
2016-12-08 03:17:10.425576: step 170, loss = 3.95 (642.8 examples/sec; 0.199 sec/batch)
2016-12-08 03:17:12.550128: step 180, loss = 3.84 (611.1 examples/sec; 0.209 sec/batch)
2016-12-08 03:17:14.664879: step 190, loss = 3.76 (660.4 examples/sec; 0.194 sec/batch)
2016-12-08 03:17:16.736841: step 200, loss = 3.82 (605.4 examples/sec; 0.211 sec/batch)
2016-12-08 03:17:19.079097: step 210, loss = 3.78 (644.4 examples/sec; 0.199 sec/batch)
2016-12-08 03:17:21.193066: step 220, loss = 3.98 (604.3 examples/sec; 0.212 sec/batch)
2016-12-08 03:17:23.283351: step 230, loss = 3.64 (570.3 examples/sec; 0.224 sec/batch)
2016-12-08 03:17:25.504481: step 240, loss = 3.77 (581.9 examples/sec; 0.220 sec/batch)
2016-12-08 03:17:27.658897: step 250, loss = 3.58 (599.9 examples/sec; 0.213 sec/batch)
2016-12-08 03:17:29.809758: step 260, loss = 3.80 (650.3 examples/sec; 0.197 sec/batch)
2016-12-08 03:17:31.954752: step 270, loss = 3.60 (579.0 examples/sec; 0.221 sec/batch)
2016-12-08 03:17:34.039834: step 280, loss = 3.58 (584.6 examples/sec; 0.219 sec/batch)
2016-12-08 03:17:36.183132: step 290, loss = 3.54 (630.3 examples/sec; 0.203 sec/batch)
2016-12-08 03:17:38.380888: step 300, loss = 3.54 (565.9 examples/sec; 0.226 sec/batch)
2016-12-08 03:17:40.756966: step 310, loss = 3.54 (623.4 examples/sec; 0.205 sec/batch)
2016-12-08 03:17:42.881436: step 320, loss = 3.43 (639.1 examples/sec; 0.200 sec/batch)
2016-12-08 03:17:45.049685: step 330, loss = 3.45 (597.1 examples/sec; 0.214 sec/batch)
2016-12-08 03:17:47.192517: step 340, loss = 3.37 (608.7 examples/sec; 0.210 sec/batch)
2016-12-08 03:17:49.266139: step 350, loss = 3.45 (633.9 examples/sec; 0.202 sec/batch)
2016-12-08 03:17:51.364705: step 360, loss = 3.37 (597.0 examples/sec; 0.214 sec/batch)
2016-12-08 03:17:53.542923: step 370, loss = 3.49 (533.3 examples/sec; 0.240 sec/batch)
2016-12-08 03:17:55.673851: step 380, loss = 3.57 (592.8 examples/sec; 0.216 sec/batch)
2016-12-08 03:17:57.791830: step 390, loss = 3.40 (585.9 examples/sec; 0.218 sec/batch)
2016-12-08 03:17:59.879464: step 400, loss = 3.35 (682.3 examples/sec; 0.188 sec/batch)
2016-12-08 03:18:02.241524: step 410, loss = 3.36 (569.0 examples/sec; 0.225 sec/batch)
2016-12-08 03:18:04.360263: step 420, loss = 3.21 (592.2 examples/sec; 0.216 sec/batch)
2016-12-08 03:18:06.478297: step 430, loss = 3.22 (604.9 examples/sec; 0.212 sec/batch)
2016-12-08 03:18:08.752645: step 440, loss = 3.38 (608.1 examples/sec; 0.211 sec/batch)
2016-12-08 03:18:10.828866: step 450, loss = 3.46 (582.7 examples/sec; 0.220 sec/batch)
2016-12-08 03:18:13.026242: step 460, loss = 3.23 (575.1 examples/sec; 0.223 sec/batch)
2016-12-08 03:18:15.214076: step 470, loss = 3.37 (605.8 examples/sec; 0.211 sec/batch)
2016-12-08 03:18:17.389811: step 480, loss = 3.16 (529.7 examples/sec; 0.242 sec/batch)
2016-12-08 03:18:19.563743: step 490, loss = 3.40 (587.6 examples/sec; 0.218 sec/batch)
2016-12-08 03:18:21.632919: step 500, loss = 3.26 (585.9 examples/sec; 0.218 sec/batch)
2016-12-08 03:18:23.976609: step 510, loss = 3.30 (582.3 examples/sec; 0.220 sec/batch)
2016-12-08 03:18:26.095478: step 520, loss = 3.04 (648.7 examples/sec; 0.197 sec/batch)
2016-12-08 03:18:28.206368: step 530, loss = 3.15 (572.3 examples/sec; 0.224 sec/batch)
2016-12-08 03:18:30.349477: step 540, loss = 3.28 (590.6 examples/sec; 0.217 sec/batch)
2016-12-08 03:18:32.518598: step 550, loss = 3.12 (559.8 examples/sec; 0.229 sec/batch)
2016-12-08 03:18:34.638678: step 560, loss = 3.09 (648.3 examples/sec; 0.197 sec/batch)
