Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
WARNING:tensorflow:From cifar10_train.py:81 in train.: all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2016-03-02.
Instructions for updating:
Please use tf.global_variables instead.
2016-12-08 07:21:24.512520: step 0, loss = 4.68 (27.2 examples/sec; 4.700 sec/batch)
2016-12-08 07:21:30.992805: step 10, loss = 4.61 (286.6 examples/sec; 0.447 sec/batch)
2016-12-08 07:21:36.285072: step 20, loss = 4.62 (240.4 examples/sec; 0.532 sec/batch)
2016-12-08 07:21:41.617472: step 30, loss = 4.52 (294.1 examples/sec; 0.435 sec/batch)
2016-12-08 07:21:47.052600: step 40, loss = 4.44 (230.6 examples/sec; 0.555 sec/batch)
2016-12-08 07:21:52.626170: step 50, loss = 4.31 (228.7 examples/sec; 0.560 sec/batch)
2016-12-08 07:21:58.259886: step 60, loss = 4.26 (254.4 examples/sec; 0.503 sec/batch)
2016-12-08 07:22:03.475957: step 70, loss = 4.15 (247.1 examples/sec; 0.518 sec/batch)
2016-12-08 07:22:08.930282: step 80, loss = 4.25 (211.0 examples/sec; 0.607 sec/batch)
2016-12-08 07:22:14.261619: step 90, loss = 4.07 (227.3 examples/sec; 0.563 sec/batch)
2016-12-08 07:22:19.957181: step 100, loss = 4.13 (237.1 examples/sec; 0.540 sec/batch)
2016-12-08 07:22:25.849835: step 110, loss = 4.10 (246.2 examples/sec; 0.520 sec/batch)
2016-12-08 07:22:31.258515: step 120, loss = 4.13 (223.3 examples/sec; 0.573 sec/batch)
2016-12-08 07:22:36.629481: step 130, loss = 4.06 (223.7 examples/sec; 0.572 sec/batch)
2016-12-08 07:22:42.155930: step 140, loss = 3.98 (224.7 examples/sec; 0.570 sec/batch)
2016-12-08 07:22:47.670180: step 150, loss = 3.97 (204.2 examples/sec; 0.627 sec/batch)
2016-12-08 07:22:53.359941: step 160, loss = 3.98 (221.7 examples/sec; 0.577 sec/batch)
2016-12-08 07:22:58.722639: step 170, loss = 3.89 (218.5 examples/sec; 0.586 sec/batch)
2016-12-08 07:23:04.296297: step 180, loss = 3.83 (215.2 examples/sec; 0.595 sec/batch)
2016-12-08 07:23:09.819093: step 190, loss = 3.88 (208.1 examples/sec; 0.615 sec/batch)
2016-12-08 07:23:15.042172: step 200, loss = 3.91 (235.9 examples/sec; 0.543 sec/batch)
2016-12-08 07:23:21.181020: step 210, loss = 3.69 (220.4 examples/sec; 0.581 sec/batch)
2016-12-08 07:23:26.445462: step 220, loss = 3.78 (243.9 examples/sec; 0.525 sec/batch)
2016-12-08 07:23:31.705853: step 230, loss = 3.79 (244.7 examples/sec; 0.523 sec/batch)
2016-12-08 07:23:37.115230: step 240, loss = 3.68 (257.6 examples/sec; 0.497 sec/batch)
2016-12-08 07:23:42.485876: step 250, loss = 3.81 (229.6 examples/sec; 0.558 sec/batch)
2016-12-08 07:23:47.824873: step 260, loss = 3.65 (222.5 examples/sec; 0.575 sec/batch)
2016-12-08 07:23:53.115277: step 270, loss = 3.67 (249.2 examples/sec; 0.514 sec/batch)
2016-12-08 07:23:58.425319: step 280, loss = 3.63 (267.4 examples/sec; 0.479 sec/batch)
2016-12-08 07:24:03.711942: step 290, loss = 3.61 (253.0 examples/sec; 0.506 sec/batch)
2016-12-08 07:24:09.156923: step 300, loss = 3.73 (245.0 examples/sec; 0.522 sec/batch)
2016-12-08 07:24:14.859818: step 310, loss = 3.59 (276.8 examples/sec; 0.462 sec/batch)
2016-12-08 07:24:19.666943: step 320, loss = 3.47 (327.1 examples/sec; 0.391 sec/batch)
2016-12-08 07:24:24.945342: step 330, loss = 3.42 (232.0 examples/sec; 0.552 sec/batch)
2016-12-08 07:24:30.189522: step 340, loss = 3.55 (239.4 examples/sec; 0.535 sec/batch)
2016-12-08 07:24:35.565513: step 350, loss = 3.37 (268.6 examples/sec; 0.477 sec/batch)
2016-12-08 07:24:40.800112: step 360, loss = 3.45 (217.5 examples/sec; 0.588 sec/batch)
2016-12-08 07:24:46.003471: step 370, loss = 3.45 (211.8 examples/sec; 0.604 sec/batch)
2016-12-08 07:24:51.221780: step 380, loss = 3.22 (254.8 examples/sec; 0.502 sec/batch)
2016-12-08 07:24:56.312406: step 390, loss = 3.48 (264.4 examples/sec; 0.484 sec/batch)
2016-12-08 07:25:01.577556: step 400, loss = 3.30 (217.2 examples/sec; 0.589 sec/batch)
2016-12-08 07:25:07.203575: step 410, loss = 3.35 (299.3 examples/sec; 0.428 sec/batch)
2016-12-08 07:25:12.401338: step 420, loss = 3.49 (229.1 examples/sec; 0.559 sec/batch)
2016-12-08 07:25:17.856769: step 430, loss = 3.22 (209.1 examples/sec; 0.612 sec/batch)
2016-12-08 07:25:23.146716: step 440, loss = 3.40 (201.7 examples/sec; 0.635 sec/batch)
2016-12-08 07:25:28.377230: step 450, loss = 3.39 (216.5 examples/sec; 0.591 sec/batch)
2016-12-08 07:25:33.495513: step 460, loss = 3.19 (259.2 examples/sec; 0.494 sec/batch)
2016-12-08 07:25:38.818005: step 470, loss = 3.25 (252.8 examples/sec; 0.506 sec/batch)
2016-12-08 07:25:43.914832: step 480, loss = 3.08 (246.2 examples/sec; 0.520 sec/batch)
2016-12-08 07:25:49.373356: step 490, loss = 3.15 (211.1 examples/sec; 0.606 sec/batch)
2016-12-08 07:25:54.705061: step 500, loss = 3.11 (233.3 examples/sec; 0.549 sec/batch)
2016-12-08 07:26:00.697642: step 510, loss = 3.22 (322.8 examples/sec; 0.397 sec/batch)
2016-12-08 07:26:06.061694: step 520, loss = 3.14 (240.5 examples/sec; 0.532 sec/batch)
2016-12-08 07:26:11.602340: step 530, loss = 3.12 (255.3 examples/sec; 0.501 sec/batch)
2016-12-08 07:26:16.834953: step 540, loss = 3.08 (223.7 examples/sec; 0.572 sec/batch)
2016-12-08 07:26:22.014291: step 550, loss = 3.31 (219.4 examples/sec; 0.583 sec/batch)
2016-12-08 07:26:27.243990: step 560, loss = 3.16 (292.3 examples/sec; 0.438 sec/batch)
2016-12-08 07:26:32.576831: step 570, loss = 3.24 (212.8 examples/sec; 0.601 sec/batch)
2016-12-08 07:26:37.517821: step 580, loss = 3.20 (313.9 examples/sec; 0.408 sec/batch)
2016-12-08 07:26:42.956042: step 590, loss = 3.09 (247.4 examples/sec; 0.517 sec/batch)
2016-12-08 07:26:48.259346: step 600, loss = 3.36 (248.5 examples/sec; 0.515 sec/batch)
2016-12-08 07:26:54.142921: step 610, loss = 2.99 (248.9 examples/sec; 0.514 sec/batch)
2016-12-08 07:26:59.420086: step 620, loss = 3.05 (226.3 examples/sec; 0.566 sec/batch)
